Country,Year,LFPR,Type_LFPR
United Kingdom,2000,75.557,Total
United Kingdom,2001,68.278,Female
United Kingdom,2001,82.194,Male
United Kingdom,2001,75.195,Total
United Kingdom,2002,68.738,Female
United Kingdom,2002,81.99,Male
United Kingdom,2002,75.324,Total
United Kingdom,2003,68.543,Female
United Kingdom,2003,82.151,Male
United Kingdom,2003,75.305,Total
United Kingdom,2004,68.873,Female
United Kingdom,2004,81.754,Male
United Kingdom,2004,75.275,Total
United Kingdom,2005,69.304,Female
United Kingdom,2005,82.087,Male
United Kingdom,2005,75.658,Total
United Kingdom,2006,69.779,Female
United Kingdom,2006,82.359,Male
United Kingdom,2006,76.033,Total
United Kingdom,2007,69.475,Female
United Kingdom,2007,82.243,Male
United Kingdom,2007,75.824,Total
United Kingdom,2008,69.799,Female
United Kingdom,2008,82.465,Male
United Kingdom,2008,76.098,Total
United Kingdom,2009,69.912,Female
United Kingdom,2009,81.957,Male
United Kingdom,2009,75.903,Total
United Kingdom,2010,69.769,Female
United Kingdom,2010,81.549,Male
United Kingdom,2010,75.629,Total
United Kingdom,2011,70.103,Female
United Kingdom,2011,81.562,Male
United Kingdom,2011,75.805,Total
United Kingdom,2012,70.634,Female
United Kingdom,2012,81.944,Male
United Kingdom,2012,76.264,Total
United Kingdom,2013,71.269,Female
United Kingdom,2013,82.049,Male
United Kingdom,2013,76.637,Total
United Kingdom,2014,71.69,Female
United Kingdom,2014,82.105,Male
United Kingdom,2014,76.878,Total
United Kingdom,2015,72.093,Female
United Kingdom,2015,82.143,Male
United Kingdom,2015,77.101,Total
United Kingdom,2016,72.639,Female
United Kingdom,2016,82.449,Male
United Kingdom,2016,77.53,Total
United Kingdom,2017,73.297,Female
United Kingdom,2017,82.325,Male
United Kingdom,2017,77.8,Total
United Kingdom,2018,73.694,Female
United Kingdom,2018,82.558,Male
United Kingdom,2018,78.117,Total
United Kingdom,2019,74.2,Female
United Kingdom,2019,82.55,Male
United Kingdom,2019,78.368,Total
United Kingdom,2020,74.492,Female
United Kingdom,2020,81.596,Male
United Kingdom,2020,78.04,Total
United Kingdom,2021,74.417,Female
United Kingdom,2021,80.467,Male
United Kingdom,2021,77.439,Total
United Kingdom,2022,74.228,Female
United Kingdom,2022,80.88,Male
United Kingdom,2022,77.552,Total
United States,1991,66.393,Female
United States,1991,83.064,Male
United States,1991,74.712,Total
United States,1992,67.025,Female
United States,1992,83.161,Male
United States,1992,75.08,Total
United States,1993,67.233,Female
United States,1993,82.899,Male
United States,1993,75.052,Total
United States,1994,68.146,Female
United States,1994,82.393,Male
United States,1994,75.252,Total
United States,1995,68.466,Female
United States,1995,82.454,Male
United States,1995,75.438,Total
United States,1996,68.83,Female
United States,1996,82.506,Male
United States,1996,75.643,Total
United States,1997,69.463,Female
United States,1997,82.547,Male
United States,1997,75.98,Total
United States,1998,69.38,Female
United States,1998,82.492,Male
United States,1998,75.909,Total
United States,1999,69.427,Female
United States,1999,82.306,Male
United States,1999,75.842,Total
United States,2000,69.396,Female
United States,2000,82.205,Male
United States,2000,75.78,Total
United States,2001,69.065,Female
United States,2001,81.686,Male
United States,2001,75.354,Total
United States,2002,68.701,Female
United States,2002,81.204,Male
United States,2002,74.928,Total
United States,2003,68.307,Female
United States,2003,80.394,Male
United States,2003,74.324,Total
United States,2004,67.853,Female
United States,2004,80.181,Male
United States,2004,73.988,Total
United States,2005,67.893,Female
United States,2005,80.11,Male
United States,2005,73.972,Total
United States,2006,67.987,Female
United States,2006,80.207,Male
United States,2006,74.067,Total
United States,2007,67.739,Female
United States,2007,79.916,Male
United States,2007,73.797,Total
United States,2008,67.954,Female
United States,2008,79.662,Male
United States,2008,73.777,Total
United States,2009,67.687,Female
United States,2009,78.588,Male
United States,2009,73.108,Total
United States,2010,67.08,Female
United States,2010,77.834,Male
United States,2010,72.427,Total
United States,2011,66.519,Female
United States,2011,77.301,Male
United States,2011,71.883,Total
United States,2012,66.359,Female
United States,2012,77.364,Male
United States,2012,71.841,Total
United States,2013,65.951,Female
United States,2013,77.217,Male
United States,2013,71.571,Total
United States,2014,65.9,Female
United States,2014,77.033,Male
United States,2014,71.459,Total
United States,2015,65.706,Female
United States,2015,77.03,Male
United States,2015,71.366,Total
United States,2016,66.08,Female
United States,2016,77.354,Male
United States,2016,71.721,Total
United States,2017,66.682,Female
United States,2017,77.556,Male
United States,2017,72.128,Total
United States,2018,66.97,Female
United States,2018,77.805,Male
United States,2018,72.401,Total
United States,2019,67.617,Female
United States,2019,78.078,Male
United States,2019,72.865,Total
United States,2020,66.605,Female
United States,2020,76.798,Male
United States,2020,71.72,Total
United States,2021,66.967,Female
United States,2021,77.142,Male
United States,2021,72.073,Total
United States,2022,67.73,Female
United States,2022,77.584,Male
United States,2022,72.675,Total
Upper middle income,1991,85.957,Male
Upper middle income,1991,75.449,Total
Upper middle income,1992,85.774,Male
Upper middle income,1992,75.332,Total
Upper middle income,1993,85.583,Male
Upper middle income,1993,75.107,Total
Upper middle income,1994,85.558,Male
Upper middle income,1994,75.202,Total
Upper middle income,1995,85.332,Male
Upper middle income,1995,75.078,Total
Upper middle income,1996,85.032,Male
Upper middle income,1996,74.802,Total
Upper middle income,1997,84.971,Male
Upper middle income,1997,74.728,Total
Upper middle income,1998,84.807,Male
Upper middle income,1998,74.628,Total
Upper middle income,1999,84.653,Male
Upper middle income,1999,74.479,Total
Upper middle income,2000,84.438,Male
Upper middle income,2000,74.263,Total
Upper middle income,2001,84.201,Male
Upper middle income,2001,73.96,Total
Upper middle income,2002,83.862,Male
Upper middle income,2002,73.607,Total
Upper middle income,2003,83.535,Male
Upper middle income,2003,73.303,Total
Upper middle income,2004,83.339,Male
Upper middle income,2004,73.047,Total
Upper middle income,2005,82.97,Male
Upper middle income,2005,72.716,Total
Upper middle income,2006,82.602,Male
Upper middle income,2006,72.349,Total
Upper middle income,2007,82.336,Male
Upper middle income,2007,72.204,Total
Upper middle income,2008,81.963,Male
Upper middle income,2008,71.795,Total
Upper middle income,2009,81.654,Male
Upper middle income,2009,71.495,Total
Upper middle income,2010,81.258,Male
Upper middle income,2010,71.025,Total
Upper middle income,2011,81.308,Male
Upper middle income,2011,71.098,Total
Upper middle income,2012,81.218,Male
Upper middle income,2012,71.108,Total
Upper middle income,2013,80.945,Male
Upper middle income,2013,70.834,Total
Upper middle income,2014,80.741,Male
Upper middle income,2014,70.667,Total
Upper middle income,2015,80.663,Male
Upper middle income,2015,70.751,Total
Upper middle income,2016,80.435,Male
Upper middle income,2016,70.721,Total
Upper middle income,2017,80.251,Male
Upper middle income,2017,70.715,Total
Upper middle income,2018,80.131,Male
Upper middle income,2018,70.748,Total
Upper middle income,2019,80.014,Male
Upper middle income,2019,70.823,Total
Upper middle income,2020,78.137,Male
Upper middle income,2020,68.923,Total
Upper middle income,2021,79.214,Male
Upper middle income,2021,70.237,Total
Upper middle income,2022,79.997,Male
Upper middle income,2022,70.783,Total
Uruguay,1991,51.768,Female
Uruguay,1991,81.171,Male
Uruguay,1991,66.309,Total
Uruguay,1992,53.029,Female
Uruguay,1992,80.304,Male
Uruguay,1992,66.517,Total
Uruguay,1993,52.049,Female
Uruguay,1993,79.458,Male
Uruguay,1993,65.603,Total
Uruguay,1994,54.053,Female
Uruguay,1994,81.168,Male
Uruguay,1994,67.461,Total
Uruguay,1995,55.631,Female
Uruguay,1995,81.927,Male
Uruguay,1995,68.632,Total
Uruguay,1996,56.675,Female
Uruguay,1996,83.697,Male
Uruguay,1996,70.033,Total
Uruguay,1997,58.204,Female
Uruguay,1997,83.413,Male
Uruguay,1997,70.664,Total
Uruguay,1998,59.731,Female
Uruguay,1998,83.118,Male
Uruguay,1998,71.289,Total
Uruguay,1999,59.015,Female
Uruguay,1999,81.643,Male
Uruguay,1999,70.197,Total
Uruguay,2000,59.87,Female
Uruguay,2000,81.853,Male
Uruguay,2000,70.732,Total
Uruguay,2001,62.58,Female
Uruguay,2001,82.157,Male
Uruguay,2001,72.25,Total
Uruguay,2002,60.991,Female
Uruguay,2002,80.999,Male
Uruguay,2002,70.868,Total
Uruguay,2003,60.88,Female
Uruguay,2003,79.359,Male
Uruguay,2003,69.997,Total
Uruguay,2004,60.3,Female
Uruguay,2004,80.394,Male
Uruguay,2004,70.208,Total
Uruguay,2005,61.528,Female
Uruguay,2005,79.676,Male
Uruguay,2005,70.477,Total
Uruguay,2006,63.381,Female
Uruguay,2006,82.514,Male
Uruguay,2006,72.823,Total
Uruguay,2007,65.353,Female
Uruguay,2007,84.088,Male
Uruguay,2007,74.605,Total
Uruguay,2008,66.281,Female
Uruguay,2008,83.235,Male
Uruguay,2008,74.66,Total
Uruguay,2009,67.151,Female
Uruguay,2009,83.944,Male
Uruguay,2009,75.456,Total
Uruguay,2010,67.059,Female
Uruguay,2010,83.293,Male
Uruguay,2010,75.094,Total
Uruguay,2011,69.475,Female
Uruguay,2011,84.851,Male
Uruguay,2011,77.09,Total
Uruguay,2012,69.235,Female
Uruguay,2012,83.628,Male
Uruguay,2012,76.369,Total
Uruguay,2013,68.102,Female
Uruguay,2013,84.24,Male
Uruguay,2013,76.106,Total
Uruguay,2014,69.68,Female
Uruguay,2014,84.73,Male
Uruguay,2014,77.149,Total
Uruguay,2015,69.174,Female
Uruguay,2015,83.208,Male
Uruguay,2015,76.143,Total
Uruguay,2016,69.163,Female
Uruguay,2016,82.726,Male
Uruguay,2016,75.902,Total
Uruguay,2017,69.068,Female
Uruguay,2017,82.046,Male
Uruguay,2017,75.521,Total
Uruguay,2018,68.946,Female
Uruguay,2018,81.195,Male
Uruguay,2018,75.041,Total
Uruguay,2019,69.528,Female
Uruguay,2019,81.078,Male
Uruguay,2019,75.28,Total
Uruguay,2020,67.745,Female
Uruguay,2020,78.088,Male
Uruguay,2020,72.899,Total
Uruguay,2021,70.011,Female
Uruguay,2021,80.11,Male
Uruguay,2021,75.046,Total
Uruguay,2022,69.745,Female
Uruguay,2022,81.01,Male
Uruguay,2022,75.365,Total
Uzbekistan,1991,48.309,Female
Uzbekistan,1991,77.313,Male
Uzbekistan,1991,62.82,Total
Uzbekistan,1992,50.151,Female
Uzbekistan,1992,78.124,Male
Uzbekistan,1992,64.152,Total
Uzbekistan,1993,50.81,Female
Uzbekistan,1993,78.432,Male
Uzbekistan,1993,64.634,Total
Uzbekistan,1994,51.869,Female
Uzbekistan,1994,78.841,Male
Uzbekistan,1994,65.362,Total
Uzbekistan,1995,52.371,Female
Uzbekistan,1995,79.039,Male
Uzbekistan,1995,65.706,Total
Uzbekistan,1996,52.575,Female
Uzbekistan,1996,79.136,Male
Uzbekistan,1996,65.852,Total
Uzbekistan,1997,52.34,Female
Uzbekistan,1997,79.091,Male
Uzbekistan,1997,65.709,Total
Uzbekistan,1998,52.204,Female
Uzbekistan,1998,79.066,Male
Uzbekistan,1998,65.628,Total
Uzbekistan,1999,52.005,Female
Uzbekistan,1999,79.002,Male
Uzbekistan,1999,65.494,Total
Uzbekistan,2000,51.9,Female
Uzbekistan,2000,78.948,Male
Uzbekistan,2000,65.413,Total
Uzbekistan,2001,51.725,Female
Uzbekistan,2001,78.858,Male
Uzbekistan,2001,65.281,Total
Uzbekistan,2002,51.551,Female
Uzbekistan,2002,78.77,Male
Uzbekistan,2002,65.154,Total
Uzbekistan,2003,51.313,Female
Uzbekistan,2003,78.677,Male
Uzbekistan,2003,64.993,Total
Uzbekistan,2004,50.647,Female
Uzbekistan,2004,78.47,Male
Uzbekistan,2004,64.559,Total
Uzbekistan,2005,49.962,Female
Uzbekistan,2005,78.245,Male
Uzbekistan,2005,64.106,Total
Uzbekistan,2006,49.171,Female
Uzbekistan,2006,77.95,Male
Uzbekistan,2006,63.565,Total
Uzbekistan,2007,48.202,Female
Uzbekistan,2007,77.59,Male
Uzbekistan,2007,62.901,Total
Uzbekistan,2008,47.343,Female
Uzbekistan,2008,77.29,Male
Uzbekistan,2008,62.321,Total
Uzbekistan,2009,46.646,Female
Uzbekistan,2009,77.087,Male
Uzbekistan,2009,61.871,Total
Uzbekistan,2010,46.163,Female
Uzbekistan,2010,77.011,Male
Uzbekistan,2010,61.59,Total
Uzbekistan,2011,45.691,Female
Uzbekistan,2011,76.976,Male
Uzbekistan,2011,61.334,Total
Uzbekistan,2012,45.182,Female
Uzbekistan,2012,76.949,Male
Uzbekistan,2012,61.065,Total
Uzbekistan,2013,44.702,Female
Uzbekistan,2013,76.943,Male
Uzbekistan,2013,60.82,Total
Uzbekistan,2014,44.303,Female
Uzbekistan,2014,76.972,Male
Uzbekistan,2014,60.634,Total
Uzbekistan,2015,43.942,Female
Uzbekistan,2015,77.03,Male
Uzbekistan,2015,60.483,Total
Uzbekistan,2016,43.734,Female
Uzbekistan,2016,77.186,Male
Uzbekistan,2016,60.456,Total
Uzbekistan,2017,43.649,Female
Uzbekistan,2017,77.397,Male
Uzbekistan,2017,60.515,Total
Uzbekistan,2018,43.497,Female
Uzbekistan,2018,77.553,Male
Uzbekistan,2018,60.509,Total
Uzbekistan,2019,43.334,Female
Uzbekistan,2019,77.68,Male
Uzbekistan,2019,60.483,Total
Uzbekistan,2020,42.855,Female
Uzbekistan,2020,76.429,Male
Uzbekistan,2020,59.612,Total
Uzbekistan,2021,43.134,Female
Uzbekistan,2021,76.779,Male
Uzbekistan,2021,59.925,Total
Uzbekistan,2022,43.563,Female
Uzbekistan,2022,77.41,Male
Uzbekistan,2022,60.457,Total
Vanuatu,1991,61.466,Female
Vanuatu,1991,79.058,Male
Vanuatu,1991,70.257,Total
Vanuatu,1992,61.48,Female
Vanuatu,1992,79.029,Male
Vanuatu,1992,70.274,Total
Vanuatu,1993,61.626,Female
Vanuatu,1993,79.051,Male
Vanuatu,1993,70.381,Total
Vanuatu,1994,61.189,Female
Vanuatu,1994,78.861,Male
Vanuatu,1994,70.078,Total
Vanuatu,1995,61.293,Female
Vanuatu,1995,78.895,Male
Vanuatu,1995,70.145,Total
Vanuatu,1996,61.277,Female
Vanuatu,1996,78.882,Male
Vanuatu,1996,70.13,Total
Vanuatu,1997,61.064,Female
Vanuatu,1997,78.788,Male
Vanuatu,1997,69.976,Total
Vanuatu,1998,61.096,Female
Vanuatu,1998,78.794,Male
Vanuatu,1998,69.995,Total
Vanuatu,1999,61.19,Female
Vanuatu,1999,78.825,Male
Vanuatu,1999,70.056,Total
Vanuatu,2000,60.933,Female
Vanuatu,2000,78.721,Male
Vanuatu,2000,69.868,Total
Vanuatu,2001,61.348,Female
Vanuatu,2001,78.896,Male
Vanuatu,2001,70.15,Total
Vanuatu,2002,61.925,Female
Vanuatu,2002,79.115,Male
Vanuatu,2002,70.536,Total
Vanuatu,2003,61.808,Female
Vanuatu,2003,79.08,Male
Vanuatu,2003,70.449,Total
Vanuatu,2004,61.718,Female
Vanuatu,2004,79.054,Male
Vanuatu,2004,70.378,Total
Vanuatu,2005,61.535,Female
Vanuatu,2005,78.996,Male
Vanuatu,2005,70.244,Total
Vanuatu,2006,61.139,Female
Vanuatu,2006,78.852,Male
Vanuatu,2006,69.961,Total
Vanuatu,2007,61.116,Female
Vanuatu,2007,78.855,Male
Vanuatu,2007,69.939,Total
Vanuatu,2008,60.915,Female
Vanuatu,2008,78.788,Male
Vanuatu,2008,69.791,Total
Vanuatu,2009,60.894,Female
Vanuatu,2009,78.801,Male
Vanuatu,2009,69.772,Total
Vanuatu,2010,60.994,Female
Vanuatu,2010,78.868,Male
Vanuatu,2010,69.841,Total
Vanuatu,2011,60.97,Female
Vanuatu,2011,78.883,Male
Vanuatu,2011,69.825,Total
Vanuatu,2012,61.098,Female
Vanuatu,2012,78.965,Male
Vanuatu,2012,69.917,Total
Vanuatu,2013,61.268,Female
Vanuatu,2013,79.064,Male
Vanuatu,2013,70.04,Total
Vanuatu,2014,61.256,Female
Vanuatu,2014,79.086,Male
Vanuatu,2014,70.034,Total
Vanuatu,2015,61.427,Female
Vanuatu,2015,79.177,Male
Vanuatu,2015,70.157,Total
Vanuatu,2016,61.296,Female
Vanuatu,2016,79.138,Male
Vanuatu,2016,70.067,Total
Vanuatu,2017,61.056,Female
Vanuatu,2017,79.043,Male
Vanuatu,2017,69.897,Total
Vanuatu,2018,61.037,Female
Vanuatu,2018,79.034,Male
Vanuatu,2018,69.884,Total
Vanuatu,2019,60.992,Female
Vanuatu,2019,79.011,Male
Vanuatu,2019,69.852,Total
Vanuatu,2020,60.419,Female
Vanuatu,2020,78.253,Male
Vanuatu,2020,69.192,Total
Vanuatu,2021,60.917,Female
Vanuatu,2021,78.2,Male
Vanuatu,2021,69.425,Total
Vanuatu,2022,61.166,Female
Vanuatu,2022,79.157,Male
Vanuatu,2022,70.03,Total
"Venezuela, RB",1991,51.298,Female
"Venezuela, RB",1991,82.604,Male
"Venezuela, RB",1991,66.893,Total
"Venezuela, RB",1992,51.772,Female
"Venezuela, RB",1992,82.391,Male
"Venezuela, RB",1992,67.026,Total
"Venezuela, RB",1993,51.484,Female
"Venezuela, RB",1993,82.644,Male
"Venezuela, RB",1993,67.009,Total
"Venezuela, RB",1994,50.908,Female
"Venezuela, RB",1994,83.022,Male
"Venezuela, RB",1994,66.91,Total
"Venezuela, RB",1995,50.894,Female
"Venezuela, RB",1995,83.205,Male
"Venezuela, RB",1995,66.995,Total
"Venezuela, RB",1996,51.22,Female
"Venezuela, RB",1996,82.808,Male
"Venezuela, RB",1996,66.962,Total
"Venezuela, RB",1997,51.243,Female
"Venezuela, RB",1997,83.098,Male
"Venezuela, RB",1997,67.119,Total
"Venezuela, RB",1998,51.624,Female
"Venezuela, RB",1998,82.699,Male
"Venezuela, RB",1998,67.112,Total
"Venezuela, RB",1999,50.811,Female
"Venezuela, RB",1999,83.049,Male
"Venezuela, RB",1999,66.878,Total
"Venezuela, RB",2000,50.555,Female
"Venezuela, RB",2000,83.49,Male
"Venezuela, RB",2000,66.967,Total
"Venezuela, RB",2001,51.311,Female
"Venezuela, RB",2001,82.893,Male
"Venezuela, RB",2001,67.045,Total
"Venezuela, RB",2002,50.681,Female
"Venezuela, RB",2002,82.722,Male
"Venezuela, RB",2002,66.638,Total
"Venezuela, RB",2003,49.343,Female
"Venezuela, RB",2003,83.167,Male
"Venezuela, RB",2003,66.184,Total
"Venezuela, RB",2004,50.361,Female
"Venezuela, RB",2004,83.591,Male
"Venezuela, RB",2004,66.903,Total
"Venezuela, RB",2005,52.565,Female
"Venezuela, RB",2005,82.041,Male
"Venezuela, RB",2005,67.236,Total
"Venezuela, RB",2006,53.253,Female
"Venezuela, RB",2006,82.812,Male
"Venezuela, RB",2006,67.963,Total
"Venezuela, RB",2007,52.926,Female
"Venezuela, RB",2007,82.369,Male
"Venezuela, RB",2007,67.576,Total
"Venezuela, RB",2008,53.007,Female
"Venezuela, RB",2008,82.173,Male
"Venezuela, RB",2008,67.516,Total
"Venezuela, RB",2009,53.336,Female
"Venezuela, RB",2009,81.425,Male
"Venezuela, RB",2009,67.305,Total
"Venezuela, RB",2010,53.094,Female
"Venezuela, RB",2010,81.582,Male
"Venezuela, RB",2010,67.257,Total
"Venezuela, RB",2011,53.252,Female
"Venezuela, RB",2011,81.12,Male
"Venezuela, RB",2011,67.104,Total
"Venezuela, RB",2012,53.152,Female
"Venezuela, RB",2012,80.29,Male
"Venezuela, RB",2012,66.638,Total
"Venezuela, RB",2013,52.797,Female
"Venezuela, RB",2013,79.846,Male
"Venezuela, RB",2013,66.236,Total
"Venezuela, RB",2014,52.445,Female
"Venezuela, RB",2014,79.397,Male
"Venezuela, RB",2014,65.834,Total
"Venezuela, RB",2015,52.1,Female
"Venezuela, RB",2015,78.944,Male
"Venezuela, RB",2015,65.434,Total
"Venezuela, RB",2016,51.778,Female
"Venezuela, RB",2016,78.493,Male
"Venezuela, RB",2016,65.045,Total
"Venezuela, RB",2017,50.282,Female
"Venezuela, RB",2017,78.762,Male
"Venezuela, RB",2017,64.422,Total
"Venezuela, RB",2018,49.264,Female
"Venezuela, RB",2018,77.597,Male
"Venezuela, RB",2018,63.327,Total
"Venezuela, RB",2019,45.972,Female
"Venezuela, RB",2019,73.362,Male
"Venezuela, RB",2019,59.564,Total
"Venezuela, RB",2020,42.261,Female
"Venezuela, RB",2020,67.455,Male
"Venezuela, RB",2020,54.763,Total
"Venezuela, RB",2021,42.772,Female
"Venezuela, RB",2021,67.881,Male
"Venezuela, RB",2021,55.231,Total
"Venezuela, RB",2022,41.595,Female
"Venezuela, RB",2022,73.707,Male
"Venezuela, RB",2022,57.532,Total
Viet Nam,1991,81.011,Female
Viet Nam,1991,83.535,Male
Viet Nam,1991,82.227,Total
Viet Nam,1992,80.538,Female
Viet Nam,1992,83.409,Male
Viet Nam,1992,81.923,Total
Viet Nam,1993,80.107,Female
Viet Nam,1993,83.283,Male
Viet Nam,1993,81.641,Total
Viet Nam,1994,79.637,Female
Viet Nam,1994,83.144,Male
Viet Nam,1994,81.333,Total
Viet Nam,1995,79.136,Female
Viet Nam,1995,82.991,Male
Viet Nam,1995,81.003,Total
Viet Nam,1996,78.66,Female
Viet Nam,1996,82.835,Male
Viet Nam,1996,80.685,Total
Viet Nam,1997,76.703,Female
Viet Nam,1997,81.579,Male
Viet Nam,1997,79.072,Total
Viet Nam,1998,76.145,Female
Viet Nam,1998,80.806,Male
Viet Nam,1998,78.413,Total
Viet Nam,1999,76.269,Female
Viet Nam,1999,80.168,Male
Viet Nam,1999,78.17,Total
Viet Nam,2000,74.506,Female
Viet Nam,2000,79.316,Male
Viet Nam,2000,76.854,Total
Viet Nam,2001,75.365,Female
Viet Nam,2001,80.045,Male
Viet Nam,2001,77.654,Total
Viet Nam,2002,74.768,Female
Viet Nam,2002,79.502,Male
Viet Nam,2002,77.087,Total
Viet Nam,2003,74.12,Female
Viet Nam,2003,79.01,Male
Viet Nam,2003,76.52,Total
Viet Nam,2004,73.12,Female
Viet Nam,2004,78.703,Male
Viet Nam,2004,75.864,Total
Viet Nam,2005,74.143,Female
Viet Nam,2005,79.743,Male
Viet Nam,2005,76.899,Total
Viet Nam,2006,75.147,Female
Viet Nam,2006,80.752,Male
Viet Nam,2006,77.909,Total
Viet Nam,2007,76.132,Female
Viet Nam,2007,81.731,Male
Viet Nam,2007,78.894,Total
Viet Nam,2008,76.625,Female
Viet Nam,2008,82.783,Male
Viet Nam,2008,79.665,Total
Viet Nam,2009,77.123,Female
Viet Nam,2009,83.807,Male
Viet Nam,2009,80.425,Total
Viet Nam,2010,77.06,Female
Viet Nam,2010,84.447,Male
Viet Nam,2010,80.71,Total
Viet Nam,2011,77.046,Female
Viet Nam,2011,84.611,Male
Viet Nam,2011,80.784,Total
Viet Nam,2012,77.271,Female
Viet Nam,2012,84.304,Male
Viet Nam,2012,80.747,Total
Viet Nam,2013,78.168,Female
Viet Nam,2013,85.094,Male
Viet Nam,2013,81.592,Total
Viet Nam,2014,78.319,Female
Viet Nam,2014,85.237,Male
Viet Nam,2014,81.74,Total
Viet Nam,2015,78.178,Female
Viet Nam,2015,85.636,Male
Viet Nam,2015,81.866,Total
Viet Nam,2016,77.822,Female
Viet Nam,2016,85.093,Male
Viet Nam,2016,81.419,Total
Viet Nam,2017,77.716,Female
Viet Nam,2017,85.082,Male
Viet Nam,2017,81.361,Total
Viet Nam,2018,77.27,Female
Viet Nam,2018,85.461,Male
